Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,name,Customerid
INN34113,2,0,0,3,Meal Plan 1,0,Room_Type 1,308,2018,11,23,Online,0,0,0,78.3,2,Canceled,Katherine Zavala,34113
INN34114,2,0,1,2,Meal Plan 1,0,Room_Type 1,42,2018,10,3,Online,0,0,0,126,2,Not_Canceled,Elaine Gutierrez,34114
INN34115,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115,0,Canceled,David Robinson,34115
INN34116,3,0,1,5,Meal Plan 1,0,Room_Type 4,47,2018,8,23,Online,0,0,0,163.95,0,Not_Canceled,Julie Henry,34116
INN34117,2,0,2,2,Meal Plan 1,0,Room_Type 1,257,2018,7,31,Online,0,0,0,90.95,0,Canceled,Jeremy Williamson,34117
INN34118,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107,0,Canceled,Karen Scott,34118
INN34119,3,0,1,3,Meal Plan 1,0,Room_Type 4,111,2018,8,8,Online,0,0,0,146.7,1,Canceled,Christian Gonzales,34119
INN34120,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Canceled,Matthew Smith,34120
INN34121,2,0,0,4,Meal Plan 1,0,Room_Type 4,181,2018,7,26,Online,0,0,0,103.7,1,Canceled,John Campbell,34121
INN34122,2,0,2,5,Meal Plan 1,0,Room_Type 1,170,2018,9,29,Online,0,0,0,114.04,0,Canceled,Benjamin Marquez,34122
INN34123,2,0,1,2,Meal Plan 1,0,Room_Type 2,24,2018,1,29,Online,0,0,0,77.25,1,Not_Canceled,Jessica Robinson,34123
INN34124,2,0,0,2,Not Selected,0,Room_Type 1,12,2018,1,22,Online,0,0,0,75,0,Not_Canceled,Danielle Houston,34124
INN34125,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73,0,Not_Canceled,Vanessa Brown,34125
INN34126,1,0,1,3,Meal Plan 1,0,Room_Type 4,4,2018,5,30,Online,0,0,0,124.1,1,Not_Canceled,Christine Torres,34126
INN34127,1,0,2,1,Meal Plan 1,0,Room_Type 1,29,2018,3,5,Offline,0,0,0,86,1,Not_Canceled,Donald Dunn,34127
INN34128,2,0,1,3,Meal Plan 1,0,Room_Type 4,95,2018,5,19,Online,0,0,0,132.6,1,Not_Canceled,Amanda Adams,34128
INN34129,1,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,7,7,Corporate,0,0,0,79,0,Not_Canceled,Cynthia Griffin,34129
INN34130,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled,Carlos Gomez,34130
INN34131,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,11,12,Online,0,0,0,90,0,Not_Canceled,Fernando Allen,34131
INN34132,2,1,0,1,Meal Plan 1,0,Room_Type 1,108,2018,10,25,Online,0,0,0,69.99,2,Not_Canceled,Christina Johnson,34132
INN34133,2,1,0,4,Meal Plan 1,0,Room_Type 1,44,2018,11,2,Offline,0,0,0,90,0,Not_Canceled,Stephanie Reed,34133
INN34134,3,0,0,1,Meal Plan 1,0,Room_Type 4,24,2018,2,27,Online,0,0,0,130,1,Not_Canceled,Kelly Dean,34134
INN34135,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2017,12,18,Corporate,0,0,0,65,0,Not_Canceled,James Smith,34135
INN34136,2,0,1,4,Meal Plan 1,0,Room_Type 4,62,2018,9,14,Online,0,0,0,149.4,3,Not_Canceled,Glen Berg,34136
INN34137,2,0,1,4,Meal Plan 1,0,Room_Type 1,23,2017,10,28,Online,0,0,0,118.98,0,Not_Canceled,John Wright,34137
INN34138,2,1,0,2,Meal Plan 1,0,Room_Type 1,1,2018,5,27,Online,0,0,0,179,2,Not_Canceled,Mrs. Mary Walker,34138
INN34139,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,9,Corporate,0,0,0,100,0,Canceled,Kevin Gonzalez,34139
INN34140,2,0,2,3,Meal Plan 1,0,Room_Type 1,82,2018,3,27,Online,0,0,0,84.15,1,Not_Canceled,Ashley White,34140
INN34141,2,0,2,2,Meal Plan 1,0,Room_Type 1,89,2018,7,17,Online,0,0,0,105.3,1,Not_Canceled,Michael Harrison,34141
INN34142,1,0,2,0,Meal Plan 1,0,Room_Type 1,4,2018,11,13,Corporate,0,0,0,75,1,Not_Canceled,Kathleen Martin,34142
INN34143,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2017,10,6,Complementary,0,0,0,0,0,Not_Canceled,John Davis,34143
INN34144,2,0,1,2,Meal Plan 1,0,Room_Type 2,230,2018,7,29,Online,0,0,0,76.85,1,Not_Canceled,Levi Myers,34144
INN34145,2,0,2,2,Meal Plan 1,0,Room_Type 1,224,2018,9,4,Online,0,0,0,97.96,1,Not_Canceled,Kristina Moss,34145
INN34146,1,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,7,7,Corporate,0,0,0,79,0,Not_Canceled,Susan Jennings,34146
INN34147,1,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,70,0,Not_Canceled,Benjamin Simpson,34147
INN34148,2,0,1,2,Meal Plan 1,0,Room_Type 4,16,2018,4,25,Online,0,0,0,136,1,Not_Canceled,Kimberly Bell,34148
INN34149,2,0,1,0,Meal Plan 1,0,Room_Type 1,141,2017,9,20,Offline,0,0,0,90,0,Not_Canceled,Melissa Gardner,34149
INN34150,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,87,0,Not_Canceled,Melissa Bell,34150
INN34151,1,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,120,0,Not_Canceled,Joseph Welch,34151
INN34152,2,1,0,1,Meal Plan 1,0,Room_Type 4,71,2018,8,19,Online,0,0,0,152.1,0,Canceled,Leah Hudson,34152
INN34153,2,0,0,3,Meal Plan 1,0,Room_Type 5,104,2018,6,2,Online,0,0,0,117.29,0,Not_Canceled,Devin Lam,34153
INN34154,2,0,0,1,Meal Plan 1,0,Room_Type 1,116,2018,6,15,Online,0,0,0,126.9,1,Not_Canceled,Shawna Henry,34154
INN34155,2,0,2,3,Meal Plan 1,0,Room_Type 1,208,2018,10,22,Online,0,0,0,96.3,0,Canceled,Jordan Carr,34155
INN34156,2,0,1,1,Meal Plan 1,0,Room_Type 1,252,2018,10,15,Online,0,0,0,111.6,0,Canceled,Alexis Thompson,34156
INN34157,2,0,2,2,Meal Plan 1,0,Room_Type 1,177,2018,8,5,Offline,0,0,0,74.5,1,Not_Canceled,Kristina Blackburn,34157
INN34158,2,0,1,2,Meal Plan 1,0,Room_Type 1,23,2018,5,2,Online,0,0,0,108.57,1,Not_Canceled,Ryan Chavez,34158
INN34159,2,0,1,0,Meal Plan 1,0,Room_Type 1,141,2017,9,20,Offline,0,0,0,90,0,Not_Canceled,Samuel Hamilton,34159
INN34160,2,0,0,4,Meal Plan 1,0,Room_Type 1,3,2018,12,28,Online,0,0,0,110.5,1,Not_Canceled,Dennis Pennington,34160
INN34161,2,0,1,1,Meal Plan 1,0,Room_Type 4,19,2018,9,5,Online,0,0,0,145,1,Canceled,Michael Ortiz,34161
INN34162,2,0,2,1,Meal Plan 1,0,Room_Type 1,36,2018,5,21,Offline,0,0,0,85.5,0,Not_Canceled,Margaret Romero,34162
INN34163,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2017,10,15,Offline,0,0,0,65,0,Canceled,John Holland,34163
INN34164,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,12,16,Offline,0,0,0,70,0,Not_Canceled,Andrea Dean,34164
INN34165,3,0,2,4,Meal Plan 1,0,Room_Type 4,144,2018,7,30,Online,0,0,0,132.88,2,Canceled,Monica Hanna,34165
INN34166,2,0,2,1,Meal Plan 1,0,Room_Type 4,39,2018,1,24,Offline,0,0,0,66.4,0,Not_Canceled,Mario Lewis,34166
INN34167,2,0,0,2,Meal Plan 1,0,Room_Type 4,61,2018,6,17,Online,0,0,0,140.4,0,Canceled,Mr. Robert Hernandez,34167
INN34168,2,0,1,3,Meal Plan 1,0,Room_Type 4,25,2017,9,21,Online,0,0,0,90.98,1,Not_Canceled,Christina Young,34168
INN34169,2,0,1,2,Meal Plan 1,0,Room_Type 1,7,2018,10,3,Online,0,0,0,117.04,1,Not_Canceled,Mr. Kenneth Roth,34169
INN34170,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,8,20,Online,0,0,0,105,2,Not_Canceled,Victoria Bender,34170
INN34171,2,0,2,1,Meal Plan 1,0,Room_Type 4,26,2018,11,12,Online,0,0,0,128.33,1,Not_Canceled,Monica James,34171
INN34172,1,0,0,5,Meal Plan 1,0,Room_Type 1,139,2018,10,4,Online,0,0,0,102.06,0,Canceled,Bryan Skinner,34172
INN34173,2,0,0,2,Not Selected,0,Room_Type 1,30,2018,1,1,Online,0,0,0,92,1,Not_Canceled,April Choi,34173
INN34174,2,0,1,3,Not Selected,0,Room_Type 1,205,2018,8,22,Online,0,0,0,89.25,1,Not_Canceled,Kristy Bates,34174
INN34175,2,0,1,3,Meal Plan 1,0,Room_Type 1,10,2017,9,3,Offline,0,0,0,85,0,Not_Canceled,Jennifer Kelly,34175
INN34176,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,20,Offline,1,0,6,65,2,Not_Canceled,Cory Jones,34176
INN34177,2,0,0,1,Not Selected,1,Room_Type 1,0,2018,3,4,Online,0,0,0,89,1,Not_Canceled,Gary Davis,34177
INN34178,2,0,2,1,Meal Plan 1,0,Room_Type 4,103,2018,8,7,Online,0,0,0,131.4,2,Not_Canceled,Alyssa Snow,34178
INN34179,2,0,4,10,Meal Plan 1,0,Room_Type 4,22,2018,12,28,Online,0,0,0,126.04,1,Not_Canceled,Crystal Alexander,34179
INN34180,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115,0,Canceled,Diane Perez,34180
INN34181,2,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,96,1,Not_Canceled,Jennifer Medina,34181
INN34182,2,0,0,1,Not Selected,0,Room_Type 1,13,2018,8,11,Online,0,0,0,139,1,Not_Canceled,Marvin Martin,34182
INN34183,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled,Jo Whitaker,34183
INN34184,3,0,1,2,Meal Plan 1,0,Room_Type 4,73,2018,4,15,Online,0,0,0,137.7,2,Not_Canceled,John Carrillo DDS,34184
INN34185,1,0,2,5,Meal Plan 1,0,Room_Type 1,0,2017,10,30,Offline,0,0,0,62,0,Not_Canceled,Brandy Bailey,34185
INN34186,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,6,1,Offline,0,0,0,100,0,Not_Canceled,Laurie Humphrey,34186
INN34187,2,0,0,1,Meal Plan 2,0,Room_Type 1,48,2017,9,11,Offline,0,0,0,104,0,Not_Canceled,Caitlyn Alexander,34187
INN34188,1,0,2,4,Meal Plan 2,0,Room_Type 1,327,2017,9,9,Offline,0,0,0,76,0,Not_Canceled,Tara Jacobs,34188
INN34189,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2017,12,10,Corporate,0,0,0,65,0,Not_Canceled,George Jackson,34189
INN34190,1,0,1,0,Meal Plan 1,0,Room_Type 4,7,2018,8,8,Corporate,0,0,0,94,0,Not_Canceled,Elizabeth Peterson,34190
INN34191,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,2017,10,18,Corporate,0,0,0,65,0,Not_Canceled,Angela Mitchell,34191
INN34192,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2017,9,23,Offline,0,0,0,99.2,0,Not_Canceled,Krista Christensen,34192
INN34193,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2017,8,13,Online,0,0,0,75,0,Not_Canceled,Erika Parsons,34193
INN34194,2,0,1,4,Meal Plan 1,0,Room_Type 1,34,2018,10,26,Offline,0,0,0,85,0,Not_Canceled,Timothy Mason,34194
INN34195,2,0,1,3,Meal Plan 1,0,Room_Type 4,163,2018,9,19,Online,0,0,0,140.4,0,Canceled,William Young IV,34195
INN34196,2,0,2,2,Meal Plan 1,0,Room_Type 1,109,2018,4,3,Online,0,0,0,82.45,1,Not_Canceled,Stephen Wolf,34196
INN34197,3,0,2,4,Meal Plan 1,0,Room_Type 4,79,2018,7,24,Online,0,0,0,139.5,4,Not_Canceled,Jesus Pratt,34197
INN34198,1,0,0,2,Not Selected,0,Room_Type 1,73,2018,12,2,Online,0,0,0,79.2,1,Not_Canceled,Ralph Anderson,34198
INN34199,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80,0,Not_Canceled,Matthew Henry,34199
INN34200,2,0,1,0,Meal Plan 1,0,Room_Type 1,14,2018,5,30,Online,0,0,0,94.35,0,Canceled,Gerald Armstrong,34200
INN34201,2,1,2,5,Meal Plan 2,0,Room_Type 1,184,2018,8,2,Online,0,0,0,173.25,1,Canceled,Monica Mcintosh,34201
INN34202,2,0,2,1,Meal Plan 1,0,Room_Type 4,5,2018,12,10,Online,0,0,0,125.33,1,Not_Canceled,Brooke Baker,34202
INN34203,2,0,0,1,Not Selected,0,Room_Type 1,28,2018,10,6,Online,0,0,0,129,1,Not_Canceled,Teresa Levy,34203
INN34204,2,0,2,2,Meal Plan 1,0,Room_Type 1,204,2018,9,3,Offline,0,0,0,80.75,2,Not_Canceled,Ronald Schultz,34204
INN34205,2,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,5,28,Online,0,0,0,155,1,Not_Canceled,Zachary Clark,34205
INN34206,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,1,14,Offline,0,0,0,69.5,0,Not_Canceled,Patrick Scott,34206
INN34207,2,0,2,5,Meal Plan 1,0,Room_Type 1,89,2018,3,21,Online,0,0,0,83.66,1,Not_Canceled,Richard Ali,34207
INN34208,2,0,1,1,Meal Plan 1,0,Room_Type 4,53,2018,9,3,Online,0,0,0,123.3,2,Not_Canceled,Justin Brown,34208
INN34209,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,94.5,0,Not_Canceled,Desiree Jordan,34209
INN34210,3,0,2,1,Meal Plan 1,0,Room_Type 4,20,2018,2,14,Online,0,0,0,127,1,Canceled,Anna Craig,34210
INN34211,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115,0,Canceled,Nancy Mahoney,34211
INN34212,2,0,1,3,Meal Plan 1,0,Room_Type 1,42,2018,4,21,Online,0,0,0,103.84,1,Not_Canceled,Kristen Rojas,34212
INN34213,2,0,0,3,Meal Plan 1,0,Room_Type 4,50,2017,11,11,Offline,0,0,0,60,0,Not_Canceled,Robert Martinez,34213
INN34214,1,0,0,2,Meal Plan 1,0,Room_Type 1,25,2018,3,15,Online,0,0,0,85,1,Not_Canceled,Kimberly Miles,34214
INN34215,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Offline,0,0,0,116,0,Not_Canceled,Alice Aguirre,34215
INN34216,1,0,2,1,Meal Plan 2,0,Room_Type 1,220,2018,9,17,Offline,0,0,0,128,0,Canceled,Nancy Brown,34216
INN34217,2,0,1,4,Meal Plan 2,0,Room_Type 1,9,2017,9,7,Offline,0,0,0,116.04,0,Canceled,Maria Moore,34217
INN34218,1,0,0,1,Not Selected,0,Room_Type 1,102,2018,9,27,Offline,0,0,0,85,0,Canceled,Matthew Lyons,34218
INN34219,2,0,0,1,Meal Plan 1,0,Room_Type 1,80,2018,6,23,Online,0,0,0,96.3,1,Not_Canceled,Sarah Bradshaw,34219
INN34220,3,0,0,4,Meal Plan 1,0,Room_Type 4,19,2017,9,30,Online,0,0,0,91.47,2,Not_Canceled,Susan Shelton,34220
INN34221,2,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,117,1,Not_Canceled,Catherine Whitaker,34221
INN34222,2,0,1,1,Meal Plan 1,0,Room_Type 1,17,2018,10,8,Offline,0,0,0,85,0,Not_Canceled,Tara Guerra,34222
INN34223,1,0,1,2,Meal Plan 1,0,Room_Type 1,230,2018,9,2,Online,0,0,0,90.9,1,Not_Canceled,Drew Knight,34223
INN34224,2,0,2,3,Meal Plan 1,0,Room_Type 1,262,2018,10,7,Online,0,0,0,100.3,1,Canceled,Michael Ortiz,34224
INN34225,2,0,2,3,Meal Plan 1,0,Room_Type 1,112,2018,7,7,Offline,0,0,0,72.25,1,Not_Canceled,Clinton Hodge,34225
INN34226,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109,0,Not_Canceled,Stephen Ross,34226
INN34227,0,2,1,2,Meal Plan 1,0,Room_Type 2,37,2018,2,12,Online,0,0,0,69.5,1,Not_Canceled,Jeffery Lyons,34227
INN34228,2,0,0,2,Meal Plan 1,0,Room_Type 1,16,2017,10,1,Online,0,0,0,117,2,Not_Canceled,Brenda Simmons,34228
INN34229,2,0,2,2,Meal Plan 1,0,Room_Type 1,6,2017,10,18,Online,0,0,0,97.02,1,Not_Canceled,Christopher Moody,34229
INN34230,2,0,2,1,Meal Plan 1,0,Room_Type 1,192,2018,12,18,Online,0,0,0,90,1,Canceled,Samantha Rodriguez,34230
INN34231,2,0,1,3,Not Selected,0,Room_Type 1,115,2018,5,5,Online,0,0,0,98.25,0,Not_Canceled,Morgan Davis,34231
INN34232,2,0,0,3,Meal Plan 1,0,Room_Type 1,29,2018,3,8,Online,0,0,0,86.93,1,Not_Canceled,Courtney Lin,34232
INN34233,3,0,1,3,Meal Plan 1,0,Room_Type 4,184,2018,10,17,Online,0,0,0,128.7,3,Not_Canceled,Michelle Robinson,34233
INN34234,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,10,22,Online,0,0,0,160,0,Canceled,Todd Crane,34234
INN34235,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled,Kristin Boyd,34235
INN34236,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115,1,Canceled,Devin Adams,34236
INN34237,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,5,13,Offline,0,0,0,90,0,Not_Canceled,Amber Wilson,34237
INN34238,2,0,1,1,Meal Plan 1,0,Room_Type 1,45,2018,5,21,Online,0,0,0,126.9,2,Not_Canceled,Christine Washington,34238
INN34239,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115,1,Canceled,Rebecca Walters,34239
INN34240,2,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,9,5,Online,0,0,0,118.8,0,Not_Canceled,Destiny Powell,34240
INN34241,1,0,2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,87,0,Not_Canceled,Gerald Johnson,34241
INN34242,0,2,0,1,Meal Plan 1,0,Room_Type 2,180,2018,8,20,Online,0,0,0,97.54,1,Not_Canceled,Brenda Rogers,34242
INN34243,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,2017,9,17,Offline,0,0,0,70,0,Not_Canceled,Kimberly Deleon,34243
INN34244,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100,0,Canceled,Mark Gonzalez,34244
INN34245,2,1,1,2,Meal Plan 1,0,Room_Type 1,2,2018,4,29,Offline,0,0,0,95,1,Not_Canceled,Michael Garcia,34245
INN34246,2,0,0,4,Meal Plan 1,0,Room_Type 1,44,2018,11,2,Online,0,0,0,94.8,0,Not_Canceled,Michael Jennings,34246
INN34247,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100,0,Not_Canceled,Gary Sims,34247
INN34248,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115,1,Canceled,Ralph Glenn,34248
INN34249,2,0,0,1,Meal Plan 1,0,Room_Type 1,146,2018,9,21,Offline,0,0,0,89.75,0,Not_Canceled,Jenny Cowan,34249
INN34250,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130,0,Canceled,William Miller,34250
INN34251,2,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,89.14,1,Not_Canceled,Geoffrey Douglas,34251
INN34252,2,0,2,1,Meal Plan 1,0,Room_Type 4,5,2018,1,24,Online,0,0,0,81.73,1,Not_Canceled,Michael Edwards,34252
INN34253,1,0,2,3,Meal Plan 1,0,Room_Type 1,33,2018,4,17,Online,0,0,0,98.1,0,Canceled,James Jordan,34253
INN34254,2,0,2,2,Not Selected,1,Room_Type 1,196,2018,7,31,Online,0,0,0,83,1,Not_Canceled,Guy Garcia,34254
INN34255,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2017,10,28,Online,0,0,0,92.4,1,Not_Canceled,Julian Adams,34255
INN34256,2,0,0,3,Meal Plan 1,0,Room_Type 1,67,2018,3,10,Online,0,0,0,78.3,1,Not_Canceled,Steve Peterson,34256
INN34257,2,0,1,3,Meal Plan 1,0,Room_Type 4,28,2017,10,19,Offline,0,0,0,75,0,Not_Canceled,Karen Bradford,34257
INN34258,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,2,27,Online,0,0,0,112,1,Not_Canceled,Jimmy Smith,34258
INN34259,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,2018,11,18,Complementary,0,0,0,0,1,Not_Canceled,Nicole Watkins,34259
INN34260,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,6,9,Online,0,0,0,121,0,Canceled,Marcus Boyd,34260
INN34261,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,2018,10,9,Offline,0,0,0,85,0,Canceled,Richard Gates,34261
INN34262,2,0,0,1,Not Selected,0,Room_Type 1,27,2018,7,8,Online,0,0,0,139,0,Canceled,Jose Mcneil,34262
INN34263,2,0,1,3,Meal Plan 1,0,Room_Type 4,100,2018,2,25,Online,0,0,0,65.49,3,Not_Canceled,Misty Davis,34263
INN34264,2,0,0,2,Not Selected,0,Room_Type 1,7,2017,12,4,Online,0,0,0,72.25,1,Not_Canceled,Michael Hensley,34264
INN34265,2,0,1,4,Meal Plan 1,0,Room_Type 1,21,2018,10,31,Online,0,0,0,109.6,1,Not_Canceled,Jennifer Cox,34265
INN34266,2,2,1,1,Meal Plan 1,0,Room_Type 6,216,2018,8,6,Online,0,0,0,177.3,0,Canceled,Craig White,34266
INN34267,1,0,0,4,Meal Plan 1,0,Room_Type 1,6,2018,12,28,Online,0,0,0,110.5,3,Not_Canceled,Malik Snyder,34267
INN34268,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130,0,Canceled,Eric Mercer,34268
INN34269,2,0,2,3,Meal Plan 1,0,Room_Type 1,138,2018,7,16,Online,0,0,0,109.25,0,Not_Canceled,John Rodriguez MD,34269
INN34270,2,0,0,4,Meal Plan 1,0,Room_Type 4,148,2018,5,18,Online,0,0,0,86.43,1,Not_Canceled,Kyle Dyer,34270
INN34271,2,1,1,1,Meal Plan 1,0,Room_Type 1,175,2018,7,23,Online,0,0,0,112.5,2,Canceled,Luke Galloway,34271
INN34272,2,0,1,0,Meal Plan 1,0,Room_Type 1,27,2017,10,4,Online,0,0,0,80.85,1,Not_Canceled,Leslie White,34272
INN34273,2,0,0,2,Meal Plan 1,0,Room_Type 4,5,2017,12,17,Offline,0,0,0,69,0,Not_Canceled,Karen Clark,34273
INN34274,3,0,2,0,Meal Plan 1,0,Room_Type 1,37,2018,8,28,Offline,0,0,0,111.6,0,Not_Canceled,Jason Chapman MD,34274
INN34275,2,0,0,5,Meal Plan 1,0,Room_Type 4,62,2018,8,30,Online,0,0,0,111.6,0,Canceled,Elizabeth Vega,34275
INN34276,2,0,2,5,Meal Plan 1,0,Room_Type 1,18,2018,3,3,Online,0,0,0,61.15,0,Not_Canceled,John Wallace,34276
INN34277,2,0,0,2,Meal Plan 1,0,Room_Type 4,37,2017,10,22,Online,0,0,0,105.3,2,Not_Canceled,Reginald Gardner,34277
INN34278,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,87,0,Not_Canceled,Theresa Bolton,34278
INN34279,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,2,22,Online,0,0,0,85,0,Canceled,Angela Reed,34279
INN34280,2,0,2,3,Meal Plan 1,0,Room_Type 4,19,2018,4,14,Online,0,0,0,131.6,0,Canceled,Robin Spencer,34280
INN34281,2,0,2,5,Meal Plan 1,0,Room_Type 1,89,2018,9,20,Offline,0,0,0,95,2,Not_Canceled,Amanda Santiago,34281
INN34282,2,0,1,2,Meal Plan 1,0,Room_Type 4,91,2018,5,13,Online,0,0,0,140.4,0,Canceled,Melissa Wilson,34282
INN34283,2,0,2,3,Meal Plan 1,0,Room_Type 1,47,2018,8,20,Online,0,0,0,135.9,1,Canceled,John Orr,34283
INN34284,1,0,1,0,Not Selected,0,Room_Type 1,0,2017,10,18,Online,0,0,0,87.78,0,Not_Canceled,Paul Stevens,34284
INN34285,2,1,0,1,Meal Plan 1,0,Room_Type 1,1,2018,7,20,Online,0,0,0,111,2,Not_Canceled,Walter Sparks,34285
INN34286,2,0,0,3,Meal Plan 1,0,Room_Type 1,163,2018,7,14,Offline,0,0,0,112,1,Canceled,Michelle Herring,34286
INN34287,2,0,1,2,Not Selected,0,Room_Type 1,35,2018,4,22,Online,0,0,0,94.5,0,Not_Canceled,Kathleen Joseph,34287
INN34288,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,2,15,Online,0,0,0,85,0,Canceled,Karen Logan,34288
INN34289,1,0,0,1,Meal Plan 1,0,Room_Type 4,48,2018,4,15,Online,0,0,0,127.8,0,Not_Canceled,Robert Hunt,34289
INN34290,2,0,0,1,Meal Plan 1,0,Room_Type 2,35,2017,12,26,Online,0,0,0,77.25,0,Not_Canceled,Samantha Chambers,34290
INN34291,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,2,10,Online,0,0,0,79,0,Not_Canceled,Susan Houston,34291
INN34292,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,11,25,Online,0,0,0,59.03,0,Not_Canceled,Heather Phillips,34292
INN34293,1,0,0,3,Meal Plan 1,0,Room_Type 1,204,2018,5,5,Offline,0,0,0,90,0,Canceled,Jeff Gonzalez,34293
INN34294,2,1,1,0,Meal Plan 1,0,Room_Type 1,64,2018,9,4,Online,0,0,0,143.5,1,Canceled,Patrick Miller,34294
INN34295,2,0,1,3,Meal Plan 1,0,Room_Type 4,134,2018,9,29,Online,0,0,0,137.7,2,Canceled,Mr. Zachary Thornton MD,34295
INN34296,2,0,1,1,Not Selected,0,Room_Type 1,2,2017,8,10,Online,0,0,0,89,2,Not_Canceled,Lauren Hansen,34296
INN34297,1,0,1,0,Not Selected,0,Room_Type 1,23,2018,1,11,Online,0,0,0,61,0,Not_Canceled,Kevin Chambers,34297
INN34298,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120,0,Canceled,Albert Davies,34298
INN34299,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,116.33,0,Canceled,Thomas Moore,34299
